transaction_id,customer_id,transaction_date,amount
4b1584a4-7f14-4cda-8159-ebb2c69983d1,CUST_12,2025-12-06,3078.95
67012f62-ddcd-416e-9c5d-6d87db632246,CUST_12,2025-02-18,4667.89
2697ae32-bb14-4f67-9d34-34db009c2f29,CUST_12,2025-07-14,2007.51
56c561a4-49d8-4e02-9b7c-00a2d96a2eab,CUST_12,2025-04-13,1934.93
4b84712a-1a4a-4239-81a8-11417bbf2583,CUST_12,2025-07-15,2588.5
0fca7f00-3983-4802-af74-779e595fb41f,CUST_12,2025-12-17,4032.19
90f7e66e-84e5-4d93-83fc-83dc2e7f929e,CUST_13,2025-02-08,636.12
9bf088c7-fbdd-44d2-99e7-ced5fd720dc1,CUST_13,2025-08-27,3644.22
300536eb-6e8e-40e5-b8a4-69d54a114ec5,CUST_13,2026-01-20,421.9
95132eec-9a44-4a69-839b-b9a51213742d,CUST_13,2025-10-30,332.68
9ffc5430-ec41-4361-b3ea-a428043fb934,CUST_13,2025-10-10,547.75
be0aa39f-9e5e-49ae-9d82-e5757965fd28,CUST_13,2025-04-28,4255.69
939a5d03-a533-4bfd-a2b9-6dcc54fb6431,CUST_13,2025-10-08,3107.42
ce787aeb-cb94-455c-ab6a-919ce6a05e30,CUST_13,2026-01-27,4745.04
77c174cb-387b-4073-ab01-d74b74bb7072,CUST_13,2025-06-04,2209.11
390eaba0-4029-4b16-aa2b-a76a05206578,CUST_13,2025-06-20,1730.09
ed923d40-36e9-4112-9ade-a3ea07af0242,CUST_13,2025-08-04,3516.5
9282b961-ce92-400a-bca3-a52975b2247b,CUST_13,2025-12-26,2781.64
c291ab53-b96f-457b-ba10-2d02c0d1b1af,CUST_13,2025-12-20,2064.3
71836e7f-338a-4de6-b8da-df8741936a6f,CUST_13,2025-09-02,1683.6
6c28420b-4bfb-415f-90f4-a0efa6111e06,CUST_14,2026-01-12,1417.47
11aca6ba-601b-441a-bccc-6dac2097ac33,CUST_14,2025-09-13,4511.44
82bd5815-746e-4540-b6ba-eb070596405c,CUST_14,2025-02-05,2358.21
06387313-a2e9-4582-8944-249f7a6f6813,CUST_14,2025-05-25,3981.9
a49bd5bd-c421-418d-8613-2510cc09c420,CUST_14,2026-01-20,4979.23
1e6014a4-5f87-4374-99c6-ca060ed3b940,CUST_14,2025-07-14,2827.08
af82076a-bd82-4a0a-99f2-5db6fce44e53,CUST_14,2026-01-18,3233.99
1907521d-6312-47bd-98cf-058111477c3c,CUST_15,2025-12-24,4400.91
ec4e25a0-fc9a-49f7-818e-f609a00ed746,CUST_15,2025-10-27,2526.96
92f5a64e-338e-4d24-bcd8-be35feb39373,CUST_15,2025-12-10,2622.65
cf987dbe-e21f-4606-b312-4c02ca33d086,CUST_15,2025-07-02,4025.73
29738824-f8a8-466f-b3a3-a1033b8cd1a6,CUST_15,2025-09-24,2618.82
8d1eb78a-9c3c-45a8-a327-251254c9e69c,CUST_15,2025-05-29,3313.85
0a61fa1b-e631-4e01-803d-76adbcebda88,CUST_15,2025-03-30,4133.41
e13324c5-f6e7-4a20-a905-e7e0c97f6f38,CUST_15,2025-05-16,4305.38
c85b60f3-8b6c-478e-918b-2f4f91919102,CUST_15,2025-10-15,1344.2
58faf3f5-43ee-4535-913a-63f14be47e64,CUST_15,2025-08-20,304.92
e3383f77-b79e-4fb0-8809-4c116a63515e,CUST_15,2025-02-01,1618.61
6749d2bb-0077-42f2-b02a-49c40a32edd0,CUST_15,2025-11-16,2392.86
66097e4f-31c7-4c50-8f52-d9fb770f07c9,CUST_16,2025-09-29,2412.37
824f03fd-b841-4a67-a1e0-3df9b374056b,CUST_16,2025-02-05,1346.76
6887605a-ab40-47bb-ba42-970e14a8c130,CUST_16,2025-06-19,612.31
35d2b637-eb05-455b-aca3-db7463286fd2,CUST_17,2025-02-18,4017.32
32dd9be4-5986-431e-ae1f-58791f0309f1,CUST_17,2025-12-23,3204.31
bba2559f-886e-47b1-928a-d12605042e80,CUST_17,2025-05-12,2876.68
337353ae-a957-48a8-ae9c-62299e3555d5,CUST_17,2025-03-06,4190.69
546c6865-ce0c-46f1-b7ba-54c7082a9a9b,CUST_17,2026-01-06,3931.45
b80c577f-92c9-4521-a980-1acf8d6676da,CUST_17,2025-09-30,1006.64
d828c263-6943-464f-a571-416f50465ae4,CUST_17,2025-05-19,1279.77
aad2322b-de73-4ce5-b070-dfb1868ad786,CUST_17,2025-03-19,4463.14
6da311d8-2144-4ec7-944b-75e1924244cb,CUST_17,2026-01-24,1493.47
3d769fdc-5cf4-4bdf-9214-49e0e548e5a9,CUST_17,2025-08-18,2355.92
c8f8e9c5-b21d-4822-9d8c-84e0a1548480,CUST_17,2025-03-05,3593.49
5c160b5b-b7df-45a6-b1d6-a3dbafdc88c0,CUST_17,2025-10-10,1395.22
98362bcf-fdd5-4f49-844c-cbf984a82c77,CUST_17,2025-11-27,1566.8
5cca737c-fee1-4f17-b00c-c45a8c7ecb19,CUST_17,2025-10-10,1018.27
2f015d9c-29a8-4c78-8d30-3a824a247334,CUST_17,2025-07-26,143.46
0c214223-0f05-459f-8348-8785682e91c8,CUST_17,2025-10-01,3715.89
25b367d0-3620-420e-b717-545331597571,CUST_17,2025-12-21,3462.65
3fa774b1-15d2-4617-bb27-e5b0d56a6492,CUST_17,2025-08-15,1917.43
89872f3f-dc44-45dd-b2dd-fd88da92c9f4,CUST_17,2025-05-26,3395.32
beb3010e-e4d5-4621-b316-bd26a13b1895,CUST_18,2025-07-20,4052.12
37684fef-3304-42ab-8bc6-b6e3bcd7baef,CUST_18,2025-06-04,2612.54
7a738ca7-fea3-4d8c-8ef2-de805c06c922,CUST_18,2025-06-12,2289.57
4e6f8772-844e-4bca-9250-40def45fc321,CUST_18,2026-01-12,842.19
48a9b15e-87e1-4f42-a4e8-bbd6b9cda48b,CUST_18,2025-09-18,4824.85
4e3ac747-71e9-4374-a4cd-2e15f9995f9b,CUST_18,2025-05-21,2204.29
2ae7ac4a-5271-43cf-b67d-2e72fb0f141a,CUST_18,2025-05-12,2501.46
cf964424-6f53-4909-a508-3abe117537e7,CUST_18,2025-09-14,112.75
c5222330-5e17-41c1-9715-e90215875c1d,CUST_18,2025-10-26,4470.28
83ab97b6-4354-4aa1-bb2b-f85d0f5a3202,CUST_18,2025-05-23,3092.02
e217fdaa-f4b2-4bcf-a6a2-fcf8972fcb06,CUST_18,2025-05-05,2007.65
c8f33b5e-4f34-43ce-971d-095a4f5fddef,CUST_18,2025-10-30,2588.79
44aa6414-51e4-4767-9b3a-1852cfb88321,CUST_18,2025-04-19,4518.86
f4def5ac-6d38-4448-b687-67247fdc1750,CUST_18,2025-02-25,3984.94
44112ae7-5a63-4a9f-bb07-a99ec260f761,CUST_18,2025-09-19,4958.03
4cb54046-0c12-43bf-b751-be4774d8efd4,CUST_19,2025-11-13,2972.43
ca73bbde-40c0-46e5-907c-90c80ec585de,CUST_19,2026-01-19,4377.16
576dd80e-7d52-4abe-b5f4-ad97c9e6283d,CUST_19,2025-04-27,4927.74
ecb59b1f-888f-4b26-a2c5-abc581c40f33,CUST_19,2025-12-13,248.18
b05bb6c6-8f90-464b-a12b-d04488a16aa3,CUST_19,2025-05-21,3933.92
baf6af3b-4226-455a-97b1-e29ed8a88ef4,CUST_19,2025-02-20,1657.14
545b1c7e-a5dd-447d-8fb3-3175d0a72ce8,CUST_19,2025-02-10,1301.96
52bb678d-12ec-49a0-9395-bbfd739066ea,CUST_19,2025-04-28,1357.97
1236d07a-b060-4f40-89ab-e1683fdc755f,CUST_19,2026-01-14,4721.5
e7b89709-782e-44f7-a4af-a57a5e6fc290,CUST_19,2025-03-10,1908.85
f637acac-25c1-4443-8f2b-893bafe78f45,CUST_19,2025-10-17,439.81
fbc0ca67-2286-48d4-aafe-beeabb30e3ff,CUST_19,2025-06-01,2622.29
71b317d7-348f-4c92-b297-04f9a82c8058,CUST_19,2025-12-11,979.73
7fc0f54d-3aee-4012-bde1-0e843a051d79,CUST_19,2025-08-03,4686.15
56f36e77-8978-4cb4-8a51-a07ac02e3d48,CUST_19,2025-04-30,908.53
8892e823-200e-45e5-a211-af11104ae242,CUST_19,2025-06-06,2498.54
cd75630b-6e3d-437b-9c4d-053276e794f3,CUST_20,2025-10-12,3212.4
535bd2bf-b6e8-48c8-a1eb-cd4ca604bc21,CUST_20,2025-10-30,1616.45
cebe46a9-85a3-40e7-bde7-14518e25ccd9,CUST_20,2026-01-02,2307.24
5ec37051-aa10-4c81-8231-0302ad471088,CUST_20,2025-05-29,1635.03
34d25514-621c-4cfc-baa2-5ba7912676c0,CUST_21,2025-12-29,4745.22
beb1fe50-cd6d-4f15-9df6-45e2ea98452a,CUST_21,2025-12-11,4860.22
295b03cd-b984-438b-842d-3bb13517c0c9,CUST_21,2025-04-05,3144.49
21cbd102-8746-47ff-b774-5230f74b285b,CUST_21,2025-12-21,2258.86
99d709be-dabb-45d8-9b02-a0a2eef413d5,CUST_21,2025-08-26,1799.85
e6aac12b-87e3-48b7-8b61-371b787a2ae9,CUST_21,2025-03-24,1873.95
1205c145-78a3-4c9a-aa3c-9ece1a316079,CUST_21,2025-02-03,4729.45
eff83eb7-76c6-4dbf-a129-731e76af4a21,CUST_21,2025-07-07,4950.46
bba30a00-ef24-47a7-98d2-c8bb22c96860,CUST_21,2025-03-03,4155.6
96f9f03c-d091-401e-a0b0-581dd05d39ab,CUST_21,2025-04-09,2932.16
055b81db-9a6e-4458-abf0-b761e9b819a4,CUST_21,2025-09-03,3909.09
57d9913c-b43d-4125-9ff7-ba9ff4fe1282,CUST_22,2025-06-22,1376.33
1d2dbcfa-0c70-4358-910d-c7cab231cb94,CUST_22,2025-04-18,515.59
3293a6cd-9a51-4451-a3bc-929cd3d9845a,CUST_22,2025-01-31,831.7
c82ec93a-f482-4d68-bc51-d5c947cad12b,CUST_22,2025-03-22,4201.09
d400d420-1729-467c-bcef-91488fa3839a,CUST_22,2025-03-03,4877.33
7fb69dcc-8d4a-4a69-8e01-a7a71b4f0c4b,CUST_22,2025-12-08,3551.42
96c19ae6-ecbb-46b5-be8c-caf72b222523,CUST_22,2025-04-06,892.32
f5cbf222-a63c-4454-87ae-826e381f8496,CUST_22,2026-01-14,4188.82
9e47c9ff-020b-4b74-8ebc-979841ce19e7,CUST_22,2025-09-02,4743.44
7c35bf58-92a6-4526-bde7-7bbde4624cb2,CUST_22,2025-04-12,588.78
21d1b631-16f1-4846-ae29-434fb1e2d055,CUST_23,2025-11-07,435.11
d046d6c3-6c69-424d-aa29-cb1795b149d7,CUST_23,2025-04-11,1243.79
0adf5484-9089-4051-b12d-5d9c68138a30,CUST_23,2025-07-22,2937.47
5a5b863b-f334-40a3-80ef-298a7db301f7,CUST_23,2025-06-13,3098.84
1d56d24e-28f8-414a-9a31-e01f8c62cdae,CUST_23,2025-11-06,1993.03
3d49703f-5a3a-453f-837c-ac210b271db8,CUST_24,2025-11-24,2463.21
8ef76c7e-cb88-44d4-b41f-08e2ee1a6cbc,CUST_24,2025-09-13,4192.48
545c1345-54b7-4ef2-9e68-c199be4639ed,CUST_24,2025-02-02,3524.3
15f63b52-df40-4682-acbb-80f97df17c83,CUST_24,2026-01-11,3932.74
96a8ebb2-5dd5-4d5e-bb10-bf608089e08c,CUST_24,2026-01-30,4400.64
0df76809-34be-431c-9be0-12dee28e94cb,CUST_24,2025-05-01,4005.75
0e059a6a-8017-49a7-acb0-c28da44896c8,CUST_24,2025-06-17,3489.18
1bc71b11-a24d-4242-87c4-90bfc9970abd,CUST_24,2025-09-06,2547.48
8ac4a588-8f92-4d5c-a577-87f438ebb0ad,CUST_24,2025-08-17,1387.39
f9c0066d-d6de-435f-a069-13ec77c34e52,CUST_24,2025-12-01,2182.98
300230b2-ea69-4ec0-8bb1-424306f4c2e3,CUST_25,2025-04-16,328.4
d3933f89-bb87-46e7-bc6b-d78bebf8685a,CUST_25,2025-12-01,1332.38
1c976054-d048-4ef7-b301-640259ec2f4e,CUST_25,2025-11-08,896.06
190dd56f-80b1-4810-b9cc-1de13cb6b29f,CUST_25,2025-05-30,2459.08
a9ae55ea-a5b3-4643-8098-0f9d6d11e23f,CUST_25,2025-12-16,3108.24
241a3798-d842-4a99-b65b-04e69d8cd399,CUST_25,2025-02-23,4041.21
2167556c-5348-4220-abd4-b64d797252d5,CUST_25,2025-09-06,4388.49
3b2773a6-6fad-488a-9147-dbdcad8f2f6e,CUST_25,2025-02-24,1570.83
88f4307e-22e8-4bb9-a4eb-913cb99643e7,CUST_25,2025-03-01,230.43
90e707ad-5c85-47de-b306-706508615570,CUST_26,2025-09-26,2688.07
fc707968-5587-4468-ac9d-85a47a1f6c2e,CUST_26,2025-04-30,4946.37
56143b20-b453-4f2e-ba21-4035b56b1e78,CUST_26,2025-10-14,1215.35
4a7e4025-f717-4584-a364-bcf67127f053,CUST_26,2025-06-04,3255.97
defd2603-4f36-430b-a44e-06b1469cf06a,CUST_26,2025-09-06,2636.84
bc776eab-7ea1-4206-b3a6-b7e5b771259e,CUST_26,2025-12-26,1084.19
97ff91cb-edc9-4d5b-b2c4-7d4d971a3cca,CUST_26,2025-05-26,3749.81
ccc12ac2-9399-42b7-acf5-a8a1c72e8b90,CUST_26,2025-11-19,4132.32
5c669553-c0df-40e7-a0d4-bce9eadcc726,CUST_26,2025-05-11,1343.58
9e4ca0e5-040e-439b-a28f-aa50b46e3c49,CUST_26,2025-08-26,865.23
9f903e62-fcd3-437f-bd7a-a58b69f7f728,CUST_27,2025-02-28,4243.15
4d39cc41-62eb-48cb-8ae5-28b9e72ecf33,CUST_27,2025-06-11,4215.66
ec3cfed9-bba1-435c-b626-5e01ceae54a3,CUST_27,2025-08-03,1941.33
d8cb8df9-7e73-4ad6-a68e-a94e37039c33,CUST_27,2025-03-07,320.9
a9ea60a4-823b-4dd6-8863-84b4e07ffdbd,CUST_27,2025-05-28,1207.02
a38b9a6d-b994-4983-aa3a-7452a8173a8f,CUST_27,2026-01-14,4469.59
d29aedbf-5302-43df-8413-31f9b05682dc,CUST_27,2025-07-27,695.32
76b78345-1560-42f6-862d-8029365a2093,CUST_27,2025-09-29,3279.47
2e8f1a89-2905-47b5-b093-d44aecfae580,CUST_27,2026-01-09,2005.04
de24f3e9-7f12-46a8-9426-66ee441879f8,CUST_28,2025-05-22,485.22
2747fd3a-4995-4d3e-b8d7-b5d123b3a8f2,CUST_28,2025-12-28,4417.23
280ad52b-97a0-4e66-8b5b-288edcb0284c,CUST_28,2025-11-03,4593.82
0ec1d804-3ce2-42a1-a915-59092576cd61,CUST_28,2025-11-07,3903.42
661b68ed-569e-4f0d-8646-c6be6d9b824b,CUST_28,2025-06-13,4393.9
f0980817-1beb-45b1-85da-5895f97a4838,CUST_28,2025-09-15,1523.69
45f28f14-5149-44c0-8abd-646c5b87a0f8,CUST_28,2026-01-25,1146.87
70a401bd-1acf-4f49-a0c0-1b456f5d3144,CUST_28,2025-03-19,1876.55
16c7a4b1-e287-43c0-893e-9b36eb2f87a6,CUST_28,2025-08-14,893.92
b7d5d670-8915-4a05-98e7-61b27d683153,CUST_28,2025-05-28,3902.03
5513ebab-ffce-4429-ad9c-9debc1dfad75,CUST_28,2025-02-17,2801.1
a45ab835-13ee-4f19-b34f-79ca3d107fb4,CUST_28,2025-08-12,1388.0
b736d13b-6b2b-4f7e-ac50-4e10406191c9,CUST_28,2025-08-25,3987.55
